Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Sri Lanka,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower middle income,,,,,,,,,,,,0.605414321019466,0.528187191849086,1.05788612643797,0.967964022588571,1.05757058256481,1.14866826076565,0.750930166378118,0.772343196083457,0.71332365267454,0.677331118829685,0.655214687596185,0.422646375002322,0.672517614464422,0.714743432041488,0.799805607404272,0.75450823903151,0.703501818636952,0.708552826866552,0.500128007415197,8.22551760558546,7.88985662645412,7.84938993923327,7.71403327107159,6.93802213055949,6.97419471893635,7.60908717925884,7.33754438680013,6.87582124429018,6.34886760203475,6.80770084315543,6.63170215119681,6.40878847994568,6.15355063810986,6.15601125352035,5.94813578432708,5.73237679541575,5.52718009198944,5.08563793735264,4.7831856396727,5.07052643048742,5.09768993230707,4.8898681623874,4.57991848684455,4.56069915744231
Low & middle income,,,,,,,,,,,,0.127098054447192,0.110924528019492,0.222046249769869,0.358850762409988,0.58074614824025,0.739336281341834,0.612729595148136,0.64718828597944,0.599439766899154,0.543291861722829,0.674539909858476,0.621814140152958,0.771361021212932,0.998410730515115,1.12472085057467,1.02138904946226,0.934886256061015,1.07847789111696,0.978290634549449,5.91057562586874,5.78434882106705,5.691145113129,5.62174886785578,5.24896628190072,5.32893863663849,5.68169124171252,5.6608071822774,5.37722218259784,5.45744481336067,5.58548664012822,5.68611792172524,5.64740808661845,5.65795667514068,5.3283712890935,5.09107887504246,4.89071301861403,4.63757015419982,4.57556057144719,4.43701693374739,4.26172883634666,4.24633724518958,4.18174471592703,4.04289453134453,4.17342696386399
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,,,,,,,,,,,,0.0,0.0003569080853188,0.0251535793732622,0.0500408223688225,0.017484841100784,0.0384208440134721,0.0091287164016317,0.0013816444767909,0.144594019531844,0.28466327532717,0.317206626767458,0.343224800499119,0.33972670180757,0.457248058395375,0.616685510828986,0.536201640913295,0.532633890091137,0.484737492380648,0.534326870016643,4.94533734828898,4.89038782974186,4.82815804818017,4.75109024018591,4.42284439305619,4.29876286065742,4.6130376663961,4.61363002136055,4.43488452036011,4.89510351910186,5.07887293314093,5.29445350302909,5.33151885622848,5.48218159006727,5.0240400967353,4.77572435644557,4.58988389458687,4.34919977718926,4.41226043930001,4.24420137563528,4.02085306017776,3.94078775341885,3.94987521405254,3.81967291333327,4.016460447284
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.96479493047,57.8959915539965,78.9195600603839,87.9862207549878,78.9953869810354,87.4408284023669,85.8444677051906,83.5696413678065,79.018247536874,75.345710138284,75.7036237748404,79.1115443531542,81.774025673644,82.2392181856809,80.535409556314,71.7100242802636,71.6320278214788,72.9992576095026,74.2402641254596,74.1104964829611,0.0,0.0,0.0,0.0,0.0
Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macao SAR China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272711668320852,0.145770516521489,0.347699069215215,0.322004537534756
Mexico,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316044348158532,2.53545930920172,3.29936999299992,2.94963270712909,3.63447406632123,2.88110595319817,5.54555724869949,4.99584630701816,6.24264894652314,5.08217044058276,5.22270377525978,3.99708277622463,4.07779875507038,4.466572877954,4.44591202157338,3.86980549955174,4.30876347859376,4.21486256894826,3.92842063994692,3.64034680578505,3.92188351994741,2.13365174187133,3.332441511341,2.85455752730871,3.96870774839738,3.20966115636692
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,,,,,,,,,,,,0.13164784152568,0.114707915408991,0.229242705322839,0.370209026941565,0.598111818749786,0.760523876274085,0.6293890885048,0.663999121639266,0.614081343122222,0.556142487475472,0.690087770867054,0.636237684397287,0.789232084208015,1.02025186500668,1.14946428319946,1.04226733627095,0.952886611255229,1.0995291697369,0.997840912198226,6.02045981215424,5.88930175792662,5.79342591376987,5.71778744928719,5.34165952914437,5.4236924925162,5.78052999058561,5.75589041360155,5.47177957641916,5.55660925028594,5.68984599296298,5.79511043109378,5.75396344347322,5.76080713086279,5.42502385666756,5.18407493051911,4.97849693365805,4.71868243601318,4.65557049449682,4.51481037716044,4.3349794110444,4.31336846010966,4.24382231313686,4.09842916646364,4.22958917122374
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa (excluding high income),,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499942308439061,0.271348194968277,0.643632447487071,0.606291678890835
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0604776797698174,0.189134068770656,0.237251990152783,0.321907774200766,0.315905475718886,0.319228493797084,0.442449181590065,0.536081903557435,0.901504316154301,0.895325450781723,1.32815774360588,2.32699720329295,3.09912335250536,4.66883121920429,6.06414150003481,8.56541953228913,9.02606982571691,11.4368415608104,12.1852774892297,11.2404758037861,10.8578124162749,11.6343340814488,12.2261945205983,12.5925448475224,13.3119477030605,15.1592345277839,16.4058443196712,17.4145525555296,19.06076011389,17.6646648152304,18.5695415042961,19.5042133205796,19.4212115464642,18.875450510131,19.6235505344388,19.6994892733996,19.1192504196514,17.6306984507429,17.9859903998037,18.9763358155864,18.7875372437355,19.6206834060194,19.009276488498,18.5680905008874,19.0258286953455,18.4557259894733,18.7013070869588,18.7725312354249,18.7628097359021,19.2648381417232,18.7403524891969,18.4285098201034,18.2495737935849,18.6788459301775,18.8053865768315
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832862369493441,0.848050829205255,0.900680405306182,0.901924104756815,0.657908013965409,2.10538316833565,5.98418582567886,6.14655903276936,6.66013038168464,6.36516487664276,6.59133709981168,5.41232315711095,6.48088139987038,5.71089566452781,6.46140071627537,6.01676445934619,5.91130650864953,6.19409979824297,6.2777331070014,5.19738669083149,5.27933803565528,5.50171115674196,4.86605157847932,4.47542482254248,4.91864814838785,5.11670705944867,4.96700765021849,4.95028767849003,4.86988281844468,2.78307502051478,4.18591889370576,4.41881918819188,4.38018096417534,4.24500603226461,4.07893228868214,4.15005474188684,3.77615744857431,4.00016012649993,3.50996124776138,3.99372414776779,3.87626450461172,3.73644351795657,3.32774377462899,3.63363547818151,3.79000561482313,2.84166863253912,3.95579106151734
Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OECD members,0.168968316822428,0.254065146046709,0.340186695214615,0.50631270864377,0.655261940245392,0.965473241167642,1.22656856186252,1.38026199361159,1.60497743664214,1.75203833450649,1.99848441536609,2.67201374451158,3.37711298400252,4.16816057703507,5.29213300300874,7.18867763705955,7.73024122709097,9.23265849255272,10.3311895352508,10.2256685193504,10.8152033836733,12.5790731481266,13.5912135574466,14.7746540326734,16.862306223382,19.3713269156822,20.8437327828279,21.5341914381192,22.4073908853245,21.9327740476631,22.5613725278693,23.2051436633767,23.3104861193777,23.5692903216642,23.6589124095189,23.8930884717693,23.8805537119432,23.2361715566169,23.2773805324811,23.5236121119008,22.9577117744259,23.5653056794838,22.9445096205299,22.1738310300911,22.5487216222524,22.2367908574037,22.1492638256541,21.0066030415634,21.0017270713786,21.4239751654264,20.841846776422,19.0960225342875,17.8769482548709,17.9533160591139,18.1680865359699
Oman,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other small states,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,,,,,,,,,,,,1.37348124669836,1.37348124669836,3.62898412319446,5.0639894086496,6.08590685041746,5.91085271317829,3.87055254206123,1.86666666666667,0.747848172710597,0.0133564845732603,0.933881210310048,1.03459972862958,1.1575366807128,1.48127828830064,1.50415163239577,1.68040955097894,1.74894610319479,0.767580308845305,0.0867026964538597,0.777745334855201,0.937286980231766,1.19237861094038,0.981321328436599,0.954159275511157,0.84800814649648,0.585200845665962,0.603330383718124,0.434064926331234,0.60656734569778,2.93176346232897,3.16305398315615,2.29842544647575,2.1774093777063,3.26408109402189,2.6530241698619,2.32963049698105,3.21656683496932,1.76606706252183,3.03491091372422,3.62349550771317,5.53685981701546,4.73654096228869,4.89065682770283,4.7575429020077
Panama,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philippines,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pre-demographic dividend,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korea Dem. People's Rep.,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,0.166309199948167,0.250244992013293,0.335262742743605,0.498722097429915,0.645731558425561,0.951603330588029,1.20912393499363,1.36127000276499,1.58281476659654,1.72777410443917,1.97051786957963,2.63644363380434,3.33351339074311,4.11226326961774,5.25241096333631,7.17810443643825,7.75720089787625,9.27633240771841,10.3707438644494,10.23418425678,10.789605947062,12.5738749899475,13.6201119359151,14.8136425384631,16.8916700132154,19.391048078375,20.8417547852639,21.5537610445759,22.4596467306462,21.9434712352359,23.4950595105154,24.1741352351448,24.3852676453448,24.7812417731939,24.9581465654465,25.2586667656126,25.4082403471921,24.7643507016542,24.8142894740319,25.0094519192155,24.5127758641004,25.1648957365937,24.5079991719281,23.7700142249793,24.2225413729891,23.9267781641349,23.8995549610978,22.7441624901161,22.7460225850776,23.2249414402614,22.6628758119867,20.9233819159014,19.6901779622897,19.6566430436337,19.9975901261175
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25916870415648,9.44914957653811,9.92036787797218,10.2504436994676,10.5056417761004,10.1102736420005,10.0721658901982,8.89735219441422,9.81964282553674,9.34980559810143,8.98288594350607,12.4997973181133,17.2824681322742,20.3529554389429,19.1738563816625,18.9470797916095,19.5086262633137,19.8476151428181,17.907426152572
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9323828815176,11.2327425683159,11.8623630323764,12.4710422286445,11.1809491805171,11.5866108825577,12.8847058378616,13.0222498541721,12.7476884829016,14.4170382103444,14.9138359871667,15.397494526797,15.9256818754273,16.4428957660708,15.5614820868798,15.7119892678301,15.7401659179064,15.7922989858881,15.7049433231481,16.5228853233944,16.4474827142907,16.4236311266561,16.6026224314116,16.3114404556023,17.0150979024468
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,,,,,,,,,,,,1.68760189844824,1.52783456292685,3.19569508479334,2.98422504761528,3.24244569151942,3.50897173997352,2.3574605875723,2.35458206952927,2.25418815079415,2.13105116283175,2.05109747763291,1.32732906834236,2.1060825985604,2.17528945588776,2.43822364602609,2.27396940014973,2.11453636667522,2.09344228029347,1.45445997764684,1.86309397547589,1.57026002650109,1.81332877442924,1.37234181016327,1.32790702116922,1.68613418980437,1.79645275724388,1.87373801504032,2.05329705100933,2.13403058065237,2.82757423738418,3.14078480621595,2.93184703509597,2.5428611738266,2.43788896376687,2.31549903339868,2.28678913939483,2.06141697861467,1.66087239654772,2.00690028003119,2.60616141411642,3.02757958430231,2.88928802468816,2.85670692762919,2.7711903216382
Saudi Arabia,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
